CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Occupation,Churn
2261,50,Female,Boston,Gold,69,891,Toys,2023/12/18,Student,0
2262,45,Other,Boston,Platinum,78,385,Sports,2023/9/14,Doctor,0
2263,45,Female,London,Silver,46,210,Books,2023/3/30,Student,1
2264,36,Female,London,Platinum,48,297,Sports,2023/10/22,Other,0
2265,51,Female,Boston,Bronze,65,248,Books,2023/8/9,Engineer,1
2266,54,Other,Sydney,Silver,14,1270,Sports,2023/11/24,Salesperson,0
2267,62,Female,San Francisco,Bronze,94,276,Clothing,2023/11/22,Other,0
2268,24,Female,Berlin,Silver,47,1408,Sports,2023/9/21,Engineer,0
2269,69,Other,Berlin,Platinum,60,1049,Electronics,2023/9/28,Salesperson,0
2270,56,Female,Tokyo,Bronze,67,1943,Home Goods,2023/6/19,Doctor,0
2271,63,Male,London,Bronze,22,311,Clothing,2023/4/16,Student,1
2272,66,Male,Berlin,Silver,77,1264,Sports,2023/10/24,Doctor,1
2273,52,Other,London,Platinum,33,705,Sports,2023/3/8,Retired,1
2274,49,Female,London,Gold,24,1245,Clothing,2023/8/29,Teacher,1
2275,65,Other,Boston,Bronze,76,2460,Home Goods,2023/11/14,Student,1
2276,52,Female,Sydney,Gold,35,902,Sports,2023/12/28,Doctor,1
2277,25,Other,Tokyo,Gold,46,307,Books,2023/5/20,Engineer,0
2278,60,Female,Berlin,Gold,44,651,Toys,2023/6/19,Other,0
2279,38,Other,Berlin,Platinum,31,148,Books,2023/12/8,Artist,1
2280,67,Other,Sydney,Silver,84,2216,Home Goods,2023/5/30,Artist,1
2281,44,Male,Berlin,Platinum,26,671,Sports,2023/5/19,Salesperson,0
2282,68,Male,Sydney,Silver,22,1748,Home Goods,2023/9/4,Teacher,0
2283,40,Male,Boston,Gold,38,176,Toys,2023/4/3,Teacher,0
2284,20,Other,Berlin,Bronze,76,234,Clothing,2023/2/19,Salesperson,0
2285,59,Other,Tokyo,Platinum,53,1813,Electronics,2023/8/13,Salesperson,1
2286,18,Other,Tokyo,Bronze,63,886,Toys,2023/10/24,Doctor,0
2287,46,Other,London,Gold,58,214,Books,2023/6/19,Artist,0
2288,57,Male,San Francisco,Bronze,87,459,Books,2023/10/24,Student,0
2289,23,Male,Berlin,Bronze,19,453,Sports,2023/11/23,Other,0
2290,26,Male,San Francisco,Platinum,36,118,Toys,2023/7/5,Artist,0
2291,27,Male,Berlin,Platinum,98,166,Sports,2023/3/7,Student,1
2292,48,Female,Sydney,Gold,62,1359,Sports,2023/11/17,Salesperson,1
2293,51,Other,Sydney,Bronze,90,1694,Clothing,2023/11/8,Doctor,1
2294,29,Other,Tokyo,Bronze,51,2590,Home Goods,2023/7/4,Retired,1
2295,52,Male,San Francisco,Platinum,23,955,Clothing,2023/7/3,Teacher,1
2296,58,Male,London,Bronze,40,3132,Electronics,2023/5/12,Doctor,0
2297,45,Other,Sydney,Bronze,10,978,Clothing,2023/3/3,Salesperson,0
2298,30,Male,Tokyo,Bronze,44,95,Toys,2023/4/12,Teacher,0
2299,41,Other,Sydney,Bronze,14,1022,Clothing,2023/11/13,Salesperson,0
2300,61,Other,Boston,Bronze,95,489,Clothing,2023/12/17,Doctor,1
2301,58,Female,San Francisco,Platinum,67,1105,Clothing,2023/2/10,Teacher,1
2302,20,Male,Berlin,Bronze,78,235,Books,2023/3/3,Artist,0
2303,40,Male,Berlin,Gold,98,450,Sports,2023/4/18,Artist,1
2304,36,Female,Boston,Bronze,94,220,Books,2023/7/2,Other,0
2305,47,Female,Boston,Gold,80,532,Toys,2023/7/31,Engineer,1
2306,59,Female,San Francisco,Bronze,1,438,Books,2023/2/5,Other,1
2307,52,Other,San Francisco,Platinum,9,657,Toys,2023/4/13,Retired,0
2308,65,Other,San Francisco,Bronze,7,1749,Electronics,2023/12/1,Salesperson,0
2309,47,Other,London,Bronze,52,470,Toys,2023/4/16,Student,0
2310,49,Other,Boston,Silver,6,1248,Home Goods,2023/1/25,Salesperson,0
2311,52,Female,Sydney,Platinum,99,2148,Home Goods,2023/12/29,Artist,0
2312,34,Male,San Francisco,Platinum,81,886,Sports,2023/1/16,Artist,0
2313,67,Other,Tokyo,Platinum,29,504,Toys,2023/9/18,Salesperson,1
2314,19,Male,Berlin,Gold,71,264,Books,2023/2/6,Retired,1
2315,29,Male,London,Bronze,39,903,Toys,2023/9/30,Salesperson,0
2316,19,Female,London,Bronze,53,987,Toys,2023/6/29,Artist,1
2317,46,Female,Berlin,Platinum,23,845,Clothing,2023/2/21,Student,0
2318,67,Male,Boston,Bronze,96,1732,Electronics,2023/10/8,Student,1
2319,18,Other,Boston,Silver,2,2600,Home Goods,2023/10/4,Engineer,0
2320,29,Male,Tokyo,Gold,3,1013,Sports,2023/1/6,Doctor,0
2321,55,Male,Tokyo,Platinum,73,546,Sports,2023/4/14,Doctor,1
2322,32,Female,Berlin,Silver,12,652,Clothing,2023/8/19,Doctor,0
2323,61,Female,Berlin,Bronze,73,1284,Sports,2023/3/4,Teacher,1
2324,30,Female,London,Bronze,23,3737,Electronics,2023/8/22,Teacher,0
2325,66,Other,London,Silver,74,488,Books,2023/10/19,Artist,1
2326,54,Female,Berlin,Bronze,40,799,Toys,2023/5/4,Artist,0
2327,67,Other,London,Gold,22,850,Toys,2023/7/31,Other,1
2328,32,Female,Tokyo,Platinum,90,706,Home Goods,2023/3/15,Student,0
2329,27,Female,Sydney,Platinum,57,579,Sports,2023/1/7,Engineer,1
2330,39,Other,Tokyo,Gold,58,710,Home Goods,2023/3/14,Artist,0
2331,69,Female,London,Bronze,22,927,Sports,2023/12/30,Salesperson,0
2332,50,Other,Boston,Silver,5,102,Clothing,2023/4/19,Salesperson,1
2333,25,Other,Boston,Silver,10,1291,Sports,2023/7/27,Doctor,0
2334,18,Male,Sydney,Gold,11,441,Toys,2023/12/14,Artist,1
2335,64,Male,Sydney,Silver,18,1531,Clothing,2023/7/14,Doctor,1
2336,42,Other,London,Platinum,91,2805,Home Goods,2023/5/19,Artist,1
2337,34,Male,Boston,Platinum,85,2439,Home Goods,2023/8/25,Other,1
2338,55,Male,Tokyo,Platinum,57,1380,Clothing,2023/12/27,Retired,0
2339,34,Other,Boston,Gold,36,335,Books,2023/10/25,Doctor,1
2340,22,Male,London,Silver,1,797,Home Goods,2023/5/27,Retired,1
2341,46,Male,London,Bronze,44,1637,Clothing,2023/4/11,Salesperson,1
2342,44,Female,Berlin,Bronze,94,1560,Clothing,2023/12/11,Engineer,0
2343,56,Male,San Francisco,Gold,43,3174,Electronics,2023/4/15,Salesperson,1
2344,25,Male,Boston,Platinum,20,2217,Home Goods,2023/8/28,Doctor,0
2345,27,Male,London,Gold,89,1052,Clothing,2023/7/10,Artist,0
2346,52,Female,Sydney,Silver,76,318,Home Goods,2023/1/7,Student,1
2347,20,Female,Sydney,Platinum,52,274,Sports,2023/5/2,Retired,1
2348,22,Other,Berlin,Silver,56,407,Books,2023/10/29,Doctor,1
2349,31,Other,Berlin,Bronze,38,4493,Electronics,2023/8/1,Engineer,0
2350,20,Other,Sydney,Silver,88,637,Toys,2023/7/28,Artist,0
2351,45,Other,Tokyo,Bronze,44,1843,Home Goods,2023/9/27,Teacher,1
2352,53,Other,Boston,Silver,58,614,Toys,2023/11/7,Doctor,1
2353,18,Other,London,Platinum,26,1724,Clothing,2023/5/17,Artist,0
2354,52,Male,Tokyo,Bronze,34,989,Toys,2023/4/23,Student,0
2355,24,Other,San Francisco,Platinum,30,729,Clothing,2023/3/10,Artist,0
2356,34,Other,San Francisco,Gold,39,1056,Sports,2023/3/31,Retired,1
2357,55,Female,Tokyo,Silver,47,1631,Home Goods,2023/11/13,Doctor,1
2358,35,Other,London,Gold,50,858,Toys,2023/3/7,Salesperson,1
2359,56,Other,San Francisco,Platinum,18,460,Books,2023/5/28,Salesperson,0
2360,36,Female,Tokyo,Platinum,13,210,Books,2023/1/3,Retired,0
2361,32,Other,Berlin,Bronze,18,2282,Electronics,2023/10/1,Teacher,0
2362,55,Female,Sydney,Bronze,49,206,Clothing,2023/11/30,Doctor,1
2363,18,Male,Berlin,Platinum,1,4872,Electronics,2023/12/12,Engineer,1
2364,59,Male,Boston,Silver,2,250,Clothing,2023/7/18,Retired,0
2365,51,Male,Berlin,Platinum,97,2168,Home Goods,2023/11/27,Doctor,0
2366,67,Other,Berlin,Silver,58,323,Home Goods,2023/10/17,Other,1
2367,31,Other,Boston,Gold,98,996,Toys,2023/10/30,Doctor,0
2368,53,Female,Berlin,Platinum,98,2046,Electronics,2023/4/21,Retired,1
2369,49,Female,Tokyo,Platinum,10,657,Sports,2023/6/29,Doctor,1
2370,27,Female,Sydney,Bronze,91,798,Toys,2023/12/10,Engineer,1
2371,30,Other,Sydney,Bronze,11,619,Clothing,2023/4/30,Engineer,1
2372,46,Female,San Francisco,Gold,81,183,Books,2023/2/27,Student,1
2373,30,Male,Sydney,Bronze,52,95,Books,2023/4/1,Student,1
2374,49,Female,London,Gold,24,2184,Electronics,2023/5/23,Other,0
2375,48,Male,Tokyo,Bronze,22,3994,Electronics,2023/12/28,Doctor,1
2376,31,Female,Boston,Silver,18,4826,Electronics,2023/2/22,Engineer,1
2377,59,Female,Sydney,Gold,20,271,Toys,2023/10/11,Doctor,1
2378,56,Female,Boston,Gold,71,1358,Clothing,2023/5/13,Engineer,1
2379,45,Male,Berlin,Gold,56,2729,Electronics,2023/11/1,Student,0
2380,41,Female,Boston,Silver,65,1137,Clothing,2023/5/3,Salesperson,0
2381,63,Female,Berlin,Gold,61,312,Books,2023/4/3,Student,0
2382,64,Female,Sydney,Silver,9,3527,Electronics,2023/11/2,Teacher,0
2383,40,Male,London,Gold,77,232,Home Goods,2023/11/8,Student,1
2384,57,Other,Sydney,Bronze,68,925,Toys,2023/4/21,Artist,0
2385,25,Male,Sydney,Platinum,68,853,Clothing,2023/2/7,Other,0
2386,20,Other,Sydney,Silver,42,1513,Clothing,2023/10/23,Other,1
2387,43,Female,Boston,Gold,32,720,Sports,2023/9/4,Engineer,0
2388,50,Male,Tokyo,Platinum,16,2875,Home Goods,2023/11/8,Salesperson,1
2389,48,Other,Berlin,Gold,23,500,Toys,2023/4/25,Engineer,0
2390,45,Male,Berlin,Bronze,43,3414,Electronics,2023/8/18,Teacher,0
2391,59,Female,London,Bronze,51,1063,Clothing,2023/11/12,Retired,1
2392,32,Male,Boston,Platinum,58,337,Books,2023/6/14,Other,1
2393,63,Male,San Francisco,Platinum,2,646,Clothing,2023/3/22,Student,1
2394,67,Female,Berlin,Silver,50,371,Toys,2023/5/17,Engineer,1
2395,39,Female,London,Gold,53,2452,Home Goods,2023/5/12,Salesperson,1
2396,43,Male,London,Silver,88,215,Books,2023/2/9,Artist,0
2397,27,Other,Sydney,Bronze,5,721,Home Goods,2023/4/26,Doctor,1
2398,28,Other,Sydney,Silver,99,1648,Clothing,2023/9/11,Retired,1
2399,24,Male,San Francisco,Silver,1,456,Books,2023/12/6,Salesperson,0
2400,20,Female,San Francisco,Platinum,45,131,Sports,2023/7/20,Student,1
2401,48,Female,Sydney,Gold,60,3148,Electronics,2023/11/28,Salesperson,1
2402,31,Other,London,Gold,49,349,Toys,2023/9/13,Other,1
2403,32,Other,Tokyo,Platinum,53,1726,Clothing,2023/12/4,Other,0
2404,45,Male,London,Bronze,39,433,Sports,2023/11/3,Engineer,1
2405,50,Male,Berlin,Bronze,25,1282,Sports,2023/10/29,Doctor,1
2406,60,Male,Berlin,Silver,21,1246,Sports,2023/3/18,Other,0
2407,36,Female,San Francisco,Bronze,31,506,Toys,2023/5/27,Engineer,1
2408,37,Other,Boston,Gold,97,2965,Electronics,2023/8/12,Student,1
2409,43,Female,Berlin,Bronze,17,1050,Clothing,2023/10/2,Salesperson,1
2410,42,Other,Tokyo,Gold,17,1816,Clothing,2023/12/20,Doctor,1
2411,60,Female,Berlin,Silver,44,850,Sports,2023/8/7,Student,0
2412,22,Other,Tokyo,Bronze,28,2731,Home Goods,2023/1/11,Other,1
2413,29,Female,Tokyo,Bronze,93,292,Books,2023/7/27,Salesperson,1
2414,42,Male,San Francisco,Gold,50,552,Toys,2023/4/24,Teacher,0
2415,68,Other,Sydney,Silver,92,392,Books,2023/11/10,Salesperson,1
2416,40,Other,Boston,Bronze,6,294,Books,2023/12/10,Engineer,1
2417,24,Other,Berlin,Platinum,16,1304,Home Goods,2023/2/17,Artist,1
2418,22,Male,Berlin,Bronze,94,3189,Electronics,2023/8/13,Other,1
2419,33,Other,Boston,Gold,54,1447,Sports,2023/12/3,Artist,1
2420,46,Other,Sydney,Platinum,18,510,Sports,2023/1/25,Student,1
2421,48,Male,San Francisco,Bronze,64,1853,Clothing,2023/12/12,Teacher,1
2422,57,Male,London,Platinum,22,244,Books,2023/9/9,Teacher,1
2423,66,Other,Tokyo,Silver,53,601,Home Goods,2023/6/26,Doctor,0
2424,64,Other,Tokyo,Bronze,88,1149,Home Goods,2023/8/16,Doctor,0
2425,39,Male,Berlin,Platinum,33,1610,Clothing,2023/1/15,Other,1
2426,45,Other,Boston,Silver,73,346,Clothing,2023/3/24,Teacher,0
2427,23,Male,London,Platinum,16,51,Toys,2023/3/19,Artist,0
2428,53,Female,Sydney,Bronze,20,1664,Clothing,2023/12/4,Engineer,0
2429,26,Male,Berlin,Silver,76,1384,Sports,2023/4/22,Salesperson,0
2430,36,Male,London,Bronze,57,2716,Electronics,2023/2/8,Student,0
2431,64,Other,Sydney,Bronze,66,422,Books,2023/2/11,Doctor,0
2432,66,Female,Boston,Bronze,9,420,Books,2023/4/15,Teacher,0
2433,62,Other,Tokyo,Bronze,73,1995,Home Goods,2023/5/27,Teacher,0
2434,55,Male,Sydney,Platinum,70,677,Electronics,2023/11/11,Salesperson,1
2435,69,Male,Tokyo,Gold,19,71,Books,2023/4/19,Other,0
2436,48,Other,Sydney,Bronze,47,4601,Electronics,2023/8/18,Other,0
2437,42,Male,Tokyo,Platinum,55,492,Toys,2023/11/5,Other,0
2438,30,Female,Sydney,Silver,15,259,Toys,2023/10/26,Retired,1
2439,60,Male,San Francisco,Bronze,72,221,Books,2023/12/23,Other,0
2440,58,Female,Boston,Platinum,59,948,Clothing,2023/12/31,Artist,1
2441,61,Male,Berlin,Bronze,43,1163,Clothing,2023/4/1,Artist,1
2442,39,Female,Sydney,Silver,62,581,Clothing,2023/2/24,Retired,1
2443,46,Male,Tokyo,Bronze,51,4543,Electronics,2023/10/13,Salesperson,0
2444,58,Other,Berlin,Platinum,6,2944,Electronics,2023/3/11,Artist,0
2445,65,Male,Boston,Gold,68,1226,Home Goods,2023/9/15,Salesperson,0
2446,41,Other,London,Silver,64,3669,Electronics,2023/3/14,Teacher,1
2447,46,Other,Boston,Platinum,74,1867,Clothing,2023/4/22,Student,0
2448,38,Other,Tokyo,Silver,39,751,Sports,2023/7/25,Teacher,0
2449,43,Other,Berlin,Platinum,57,416,Books,2023/6/22,Engineer,0
2450,55,Other,Sydney,Silver,24,1356,Sports,2023/10/17,Salesperson,0
2451,23,Female,Boston,Bronze,48,333,Toys,2023/10/8,Teacher,0
2452,66,Male,London,Silver,81,1921,Electronics,2023/12/4,Retired,1
2453,41,Other,Tokyo,Platinum,67,291,Books,2023/7/18,Retired,0
2454,67,Other,Berlin,Bronze,49,722,Sports,2023/11/14,Retired,0
2455,22,Other,Boston,Platinum,23,1827,Clothing,2023/1/13,Salesperson,1
2456,38,Female,Tokyo,Gold,32,387,Toys,2023/6/27,Retired,0
2457,31,Female,Sydney,Gold,66,2516,Electronics,2023/4/7,Other,0
2458,47,Male,San Francisco,Bronze,5,4579,Electronics,2023/10/7,Artist,1
2459,68,Female,Berlin,Silver,50,1439,Clothing,2023/5/9,Engineer,1
2460,46,Other,London,Bronze,54,139,Toys,2023/11/26,Teacher,1
2461,68,Male,San Francisco,Gold,40,1448,Clothing,2023/5/26,Artist,0
2462,45,Other,San Francisco,Bronze,37,109,Toys,2023/9/23,Doctor,0
2463,46,Other,Berlin,Bronze,74,1162,Sports,2023/8/6,Engineer,0
2464,57,Female,Sydney,Gold,28,1015,Sports,2023/1/10,Doctor,0
2465,35,Male,London,Bronze,17,423,Books,2023/7/19,Retired,1
2466,23,Male,Sydney,Bronze,33,436,Sports,2023/4/2,Other,0
2467,37,Male,San Francisco,Bronze,47,435,Toys,2023/11/22,Retired,1
2468,26,Male,Sydney,Silver,92,533,Clothing,2023/3/28,Engineer,1
2469,33,Other,Berlin,Gold,1,912,Toys,2023/10/27,Other,0
2470,54,Male,Sydney,Silver,70,382,Sports,2023/3/17,Retired,1
2471,66,Male,San Francisco,Silver,54,396,Books,2023/8/16,Engineer,0
2472,46,Other,San Francisco,Gold,82,2222,Home Goods,2023/6/30,Teacher,1
2473,46,Other,Berlin,Gold,39,1742,Clothing,2023/2/10,Doctor,1
2474,50,Female,London,Silver,95,408,Home Goods,2023/8/14,Student,0
2475,60,Male,San Francisco,Silver,38,418,Toys,2023/7/27,Engineer,1
2476,55,Male,Sydney,Gold,97,213,Toys,2023/3/6,Doctor,0
2477,48,Female,Boston,Bronze,87,1546,Clothing,2023/11/26,Other,1
2478,57,Female,Tokyo,Gold,63,107,Sports,2023/1/8,Engineer,1
2479,44,Female,Sydney,Silver,70,2158,Home Goods,2023/12/24,Student,1
2480,32,Other,Sydney,Bronze,52,1685,Clothing,2023/1/31,Student,1
2481,60,Male,Berlin,Bronze,29,910,Clothing,2023/5/18,Salesperson,1
2482,64,Female,Tokyo,Gold,24,438,Sports,2023/4/30,Retired,1
2483,23,Male,San Francisco,Silver,99,414,Books,2023/1/1,Engineer,0
2484,30,Other,Boston,Bronze,36,205,Toys,2023/5/22,Doctor,1
2485,43,Male,Boston,Platinum,71,526,Toys,2023/5/11,Teacher,0
2486,33,Other,Sydney,Platinum,28,1385,Clothing,2023/12/16,Other,0
2487,47,Male,San Francisco,Platinum,24,1624,Electronics,2023/11/8,Doctor,0
2488,55,Female,London,Gold,18,1629,Electronics,2023/8/26,Student,0
2489,62,Male,Tokyo,Silver,17,874,Clothing,2023/4/30,Student,0
2490,33,Female,Boston,Gold,9,324,Toys,2023/9/21,Other,1
2491,46,Other,San Francisco,Bronze,38,1699,Home Goods,2023/8/26,Teacher,1
2492,59,Male,San Francisco,Bronze,11,687,Clothing,2023/4/23,Retired,0
2493,25,Male,Boston,Platinum,26,4366,Electronics,2023/11/10,Salesperson,0
2494,20,Female,Berlin,Platinum,84,1247,Home Goods,2023/8/7,Retired,1
2495,64,Other,San Francisco,Bronze,42,1950,Clothing,2023/9/8,Retired,0
2496,29,Male,Sydney,Platinum,38,1487,Sports,2023/7/3,Student,0
2497,20,Female,Berlin,Bronze,1,2320,Electronics,2023/4/17,Doctor,1
2498,43,Other,San Francisco,Gold,12,1025,Clothing,2023/1/6,Student,0
2499,54,Female,Berlin,Platinum,8,943,Toys,2023/3/5,Teacher,0
2500,66,Male,Sydney,Bronze,47,178,Sports,2023/5/19,Teacher,1
2501,65,Male,Boston,Gold,67,4215,Electronics,2023/1/22,Other,1
2502,55,Other,San Francisco,Bronze,26,370,Toys,2023/12/25,Artist,0
2503,21,Female,Berlin,Platinum,16,438,Books,2023/12/26,Artist,1
2504,43,Male,London,Silver,58,3060,Electronics,2023/7/12,Other,1
2505,38,Other,London,Bronze,24,2489,Home Goods,2023/1/15,Artist,0
2506,18,Female,Berlin,Silver,94,138,Sports,2023/11/13,Salesperson,1
2507,18,Female,Boston,Gold,3,2141,Home Goods,2023/2/25,Engineer,1
2508,35,Other,London,Silver,33,2762,Home Goods,2023/1/25,Other,0
2509,64,Male,Tokyo,Gold,73,915,Toys,2023/4/23,Salesperson,0
2510,53,Other,San Francisco,Silver,39,1374,Home Goods,2023/6/3,Engineer,0
2511,38,Female,Tokyo,Gold,54,271,Books,2023/2/21,Student,1
2512,35,Male,Sydney,Silver,88,225,Toys,2023/9/6,Engineer,0
2513,53,Male,Boston,Silver,2,1691,Clothing,2023/10/1,Artist,1
2514,32,Other,Boston,Bronze,30,703,Toys,2023/2/11,Other,1
2515,68,Male,Berlin,Bronze,59,349,Toys,2023/8/23,Engineer,0
2516,54,Female,Berlin,Silver,1,4907,Electronics,2023/10/10,Salesperson,0
2517,64,Female,London,Bronze,93,456,Books,2023/1/5,Retired,1
2518,68,Male,San Francisco,Silver,50,378,Sports,2023/5/2,Student,0
2519,60,Female,London,Silver,31,721,Sports,2023/1/22,Salesperson,0
2520,56,Other,Boston,Bronze,25,611,Electronics,2023/8/24,Other,1
2521,41,Male,Berlin,Bronze,39,535,Sports,2023/7/20,Doctor,1
2522,19,Other,Tokyo,Gold,97,1722,Clothing,2023/1/6,Salesperson,1
2523,18,Female,Boston,Silver,3,1333,Home Goods,2023/2/27,Student,0
2524,50,Other,Sydney,Bronze,12,3883,Electronics,2023/4/25,Teacher,0
2525,30,Female,Sydney,Silver,59,333,Toys,2023/8/6,Salesperson,0
2526,58,Other,London,Bronze,92,517,Toys,2023/4/13,Other,0
2527,44,Male,San Francisco,Silver,60,652,Home Goods,2023/2/3,Teacher,0
2528,29,Male,Sydney,Silver,54,962,Toys,2023/8/23,Other,1
2529,55,Other,Boston,Gold,79,915,Clothing,2023/9/29,Retired,1
2530,68,Other,Boston,Bronze,54,1826,Clothing,2023/3/24,Retired,0
2531,43,Other,Sydney,Bronze,69,357,Sports,2023/3/7,Student,0
2532,23,Female,Sydney,Platinum,72,460,Books,2023/12/21,Doctor,1
2533,23,Female,Boston,Platinum,69,509,Toys,2023/4/10,Teacher,0
2534,32,Other,Tokyo,Platinum,17,232,Sports,2023/3/24,Doctor,1
2535,41,Female,London,Bronze,71,1331,Home Goods,2023/12/20,Engineer,0
2536,20,Other,Tokyo,Gold,95,2815,Electronics,2023/11/10,Engineer,0
2537,45,Male,Berlin,Gold,91,414,Sports,2023/5/9,Artist,0
2538,18,Other,Boston,Bronze,94,1703,Home Goods,2023/1/15,Salesperson,1
2539,53,Female,Tokyo,Bronze,70,2639,Home Goods,2023/8/18,Other,1
2540,52,Male,Sydney,Silver,55,1199,Clothing,2023/2/25,Other,1
2541,41,Other,London,Gold,50,938,Toys,2023/3/22,Teacher,0
2542,42,Male,Berlin,Platinum,58,845,Toys,2023/5/15,Other,1
2543,69,Female,Sydney,Bronze,66,1696,Electronics,2023/1/15,Other,1
2544,63,Female,London,Bronze,43,389,Books,2023/1/15,Student,0
2545,32,Male,London,Platinum,4,851,Toys,2023/5/30,Artist,0
2546,31,Male,Boston,Silver,35,325,Books,2023/1/3,Retired,0
2547,66,Male,San Francisco,Platinum,24,1626,Home Goods,2023/3/7,Retired,0
2548,40,Male,Berlin,Silver,53,2191,Home Goods,2023/5/5,Student,0
2549,50,Female,Sydney,Gold,60,2307,Home Goods,2023/7/18,Other,1
2550,45,Male,Boston,Silver,56,560,Electronics,2023/9/21,Retired,1
2551,26,Other,San Francisco,Gold,7,1271,Electronics,2023/9/15,Salesperson,0
2552,67,Female,Sydney,Gold,52,980,Toys,2023/6/10,Student,1
2553,59,Male,Berlin,Silver,50,1098,Sports,2023/6/23,Other,1
2554,56,Female,Berlin,Bronze,38,53,Books,2023/6/12,Doctor,0
2555,37,Other,Sydney,Platinum,64,1339,Clothing,2023/10/5,Teacher,1
2556,38,Female,Boston,Silver,75,401,Sports,2023/9/17,Engineer,0
2557,42,Other,Tokyo,Gold,61,934,Sports,2023/12/23,Doctor,0
2558,25,Female,San Francisco,Bronze,25,1587,Clothing,2023/1/3,Engineer,0
2559,45,Other,Boston,Silver,28,329,Books,2023/2/12,Retired,1
2560,55,Other,Tokyo,Platinum,17,371,Toys,2023/4/24,Artist,0
2561,59,Male,Tokyo,Bronze,2,123,Toys,2023/10/19,Retired,0
2562,49,Male,Berlin,Bronze,10,98,Books,2023/3/27,Artist,1
2563,55,Male,Boston,Bronze,83,4765,Electronics,2023/11/1,Other,0
2564,36,Female,London,Gold,13,90,Books,2023/4/5,Teacher,0
2565,34,Male,Boston,Platinum,70,673,Home Goods,2023/2/4,Teacher,1
2566,50,Other,London,Gold,40,472,Toys,2023/3/13,Retired,1
2567,27,Other,Boston,Bronze,87,455,Books,2023/8/31,Salesperson,0
2568,23,Female,San Francisco,Platinum,13,2694,Electronics,2023/4/29,Engineer,0
2569,64,Female,San Francisco,Gold,49,995,Home Goods,2023/1/21,Retired,1
2570,20,Other,Tokyo,Silver,83,2984,Home Goods,2023/3/8,Salesperson,0
2571,34,Female,Boston,Silver,96,985,Toys,2023/5/19,Salesperson,0
2572,56,Male,San Francisco,Platinum,79,3637,Electronics,2023/5/31,Artist,0
2573,48,Other,Tokyo,Bronze,47,273,Toys,2023/11/20,Artist,0
2574,63,Other,San Francisco,Bronze,65,1360,Clothing,2023/9/13,Student,0
2575,68,Female,London,Platinum,44,58,Books,2023/12/1,Teacher,0
2576,66,Other,Boston,Silver,95,603,Home Goods,2023/2/22,Engineer,0
2577,20,Other,San Francisco,Gold,57,184,Books,2023/9/24,Engineer,0
2578,43,Male,Sydney,Gold,35,411,Toys,2023/1/23,Other,1
2579,50,Male,Berlin,Gold,33,60,Toys,2023/4/3,Student,1
2580,25,Other,Tokyo,Platinum,26,495,Toys,2023/1/8,Teacher,0
2581,43,Male,Sydney,Silver,10,638,Sports,2023/5/28,Salesperson,1
2582,39,Other,Sydney,Silver,7,1497,Home Goods,2023/10/2,Teacher,0
2583,54,Female,San Francisco,Silver,68,1454,Sports,2023/9/3,Doctor,0
2584,20,Male,Sydney,Gold,85,184,Books,2023/5/29,Artist,1
2585,27,Female,San Francisco,Bronze,53,2598,Electronics,2023/1/17,Doctor,0
2586,29,Male,Boston,Platinum,25,1819,Electronics,2023/10/11,Retired,0
2587,53,Other,San Francisco,Bronze,40,694,Toys,2023/3/17,Artist,1
2588,60,Female,London,Gold,48,399,Books,2023/10/21,Artist,1
2589,57,Female,Boston,Platinum,88,1317,Home Goods,2023/9/20,Engineer,1
2590,69,Other,Boston,Gold,4,54,Books,2023/10/24,Salesperson,1
2591,47,Female,Sydney,Gold,71,865,Clothing,2023/11/4,Salesperson,1
2592,38,Male,San Francisco,Platinum,70,397,Books,2023/5/12,Engineer,1
2593,38,Other,Tokyo,Silver,35,773,Toys,2023/11/27,Retired,0
2594,27,Other,Boston,Gold,74,2510,Home Goods,2023/12/24,Student,0
2595,25,Male,London,Silver,55,529,Toys,2023/3/30,Engineer,0
2596,64,Male,Sydney,Bronze,33,677,Sports,2023/12/15,Doctor,1
2597,23,Male,London,Gold,34,305,Toys,2023/2/26,Student,0
2598,43,Female,Sydney,Silver,11,200,Books,2023/2/20,Student,0
2599,37,Male,Tokyo,Gold,48,749,Clothing,2023/7/2,Engineer,0
2600,34,Male,San Francisco,Platinum,3,1994,Home Goods,2023/10/31,Student,1
2601,46,Male,London,Platinum,59,460,Sports,2023/7/23,Artist,1
2602,63,Male,Sydney,Bronze,82,1083,Clothing,2023/10/6,Retired,0
2603,36,Male,London,Bronze,6,416,Home Goods,2023/11/8,Doctor,0
2604,35,Female,London,Platinum,58,141,Books,2023/12/1,Salesperson,0
2605,22,Other,Berlin,Silver,40,515,Toys,2023/5/1,Doctor,1
2606,21,Other,Berlin,Silver,49,2842,Home Goods,2023/2/8,Doctor,0
2607,59,Other,London,Platinum,61,4214,Electronics,2023/2/1,Other,0
2608,37,Female,Sydney,Bronze,46,457,Books,2023/11/15,Salesperson,1
2609,23,Other,Tokyo,Platinum,78,1172,Clothing,2023/10/17,Teacher,1
2610,56,Male,London,Bronze,34,1650,Clothing,2023/1/2,Salesperson,0
2611,28,Other,London,Gold,70,750,Sports,2023/1/27,Other,0
2612,26,Male,Tokyo,Silver,75,990,Clothing,2023/4/10,Teacher,0
